"alcohol","annotation_id","annotator","created_at","emotion","id","lead_time","multiple_people","text","updated_at"
"Not_detected",844,"4","2024-05-23T13:49:23.852406Z","Neutral",714,4.268,"No"," Белера, 62-й, задержите номера.","2024-05-23T13:49:23.852426Z"
"Not_detected",845,"4","2024-05-23T13:49:29.871726Z","Neutral",715,5.411,"No"," 53-й, 5-3, стойте, не подвигайтесь к нам, Серёжка, остановитесь, вам будут перезавелать маршрут.","2024-05-23T13:49:29.871754Z"
"Not_detected",846,"4","2024-05-23T13:49:34.512163Z","Neutral",716,3.679,"No"," 53-й.","2024-05-23T13:49:34.512189Z"
"Not_detected",847,"4","2024-05-23T13:49:46.592788Z","Neutral",717,8.442,"No"," Так, Серёмочки, первый высадили пассажиров.","2024-05-23T13:49:46.592811Z"
"Not_detected",848,"4","2024-05-23T13:49:51.431952Z","Neutral",718,4.171,"No"," Отправляйте резервы до профсоюзной!","2024-05-23T13:49:51.431977Z"
"Not_detected",849,"4","2024-05-23T13:49:56.290980Z","Neutral",719,4.206,"No"," Субтитры сделал DimaTorzok","2024-05-23T13:49:56.291008Z"
"Not_detected",850,"4","2024-05-23T13:50:00.635891Z","Neutral",720,3.72,"No"," 44-й шагов к обескомандованию отправляется.","2024-05-23T13:50:00.635923Z"
"Not_detected",851,"4","2024-05-23T13:50:05.339501Z","Neutral",721,3.98,"No"," 44-й Шабловской, без команды не отправляться.","2024-05-23T13:50:05.339536Z"
"Not_detected",852,"4","2024-05-23T13:52:49.428043Z","Neutral",722,4.115,"No"," 44-й Шабовской без команды не отправляться. 18-й Сургеневской без команды не отправляться.","2024-05-23T13:52:49.428063Z"
"Not_detected",853,"4","2024-05-23T13:52:59.433491Z","Neutral",723,9.328,"No"," 18-й, с Тургеневской без команды не отправляться.","2024-05-23T13:52:59.433513Z"
"Not_detected",854,"4","2024-05-23T13:53:03.321299Z","Neutral",724,3.087,"No"," 28-й, Сухаревская, без команды не отправляться.","2024-05-23T13:53:03.321327Z"
"Not_detected",855,"4","2024-05-23T13:53:10.487841Z","Neutral",725,6.339,"No"," 28-й, Сухаревска, без команды не отправляться.","2024-05-23T13:53:10.487868Z"
"Not_detected",856,"4","2024-05-23T13:53:16.737189Z","Neutral",726,5.587,"No"," Прости, с ней 59-й без команды не отправляйтесь.","2024-05-23T13:53:16.737224Z"
"Not_detected",857,"4","2024-05-23T13:53:21.119212Z","Neutral",727,3.584,"No"," Так, Октябрьская, следующий, 55 маршрут. Высаживайте пассажиров в выходные и не открывайте.","2024-05-23T13:53:21.119239Z"
"Not_detected",858,"4","2024-05-23T13:53:25.220235Z","Neutral",728,3.533,"No"," Понятно. 55 маршрут, 5-5.","2024-05-23T13:53:25.220273Z"
"Not_detected",859,"4","2024-05-23T13:53:29.639474Z","Neutral",729,3.749,"No"," 55-й.","2024-05-23T13:53:29.639505Z"
"Not_detected",860,"4","2024-05-23T13:53:34.022288Z","Neutral",730,3.687,"No"," 65-й на связи.","2024-05-23T13:53:34.022313Z"
"Not_detected",861,"4","2024-05-23T13:53:37.727314Z","",731,3.206,"No"," Понял, повторите, диспетчер.","2024-05-23T13:53:37.727346Z"
"Not_detected",862,"4","2024-05-23T13:53:41.850236Z","Neutral",732,3.479,"No"," Значит, машинист 55 маршрута, вы прибываете на станцию Октябрьская.","2024-05-23T13:53:41.850262Z"
"Not_detected",863,"4","2024-05-23T13:53:46.123805Z","Neutral",733,3.707,"No"," Пассажиров высаживайте.","2024-05-23T13:53:46.123838Z"
"Not_detected",864,"4","2024-05-23T13:53:56.871743Z","{""choices"":[""Sadness"",""Neutral""]}",734,10.062,"No"," Затормаживаете состав, переходите на второй путь. 61 маршрут стоит на втором пути. В шестую кабину...","2024-05-23T13:53:56.871766Z"
"Not_detected",865,"4","2024-05-23T13:54:06.771652Z","Neutral",735,9.317,"No"," Устал кабины прибудете и включите свечи. Состав станет без машиниста.","2024-05-23T13:54:06.771684Z"
"Not_detected",866,"4","2024-05-23T13:54:12.953984Z","Happiness",736,5.494,"No"," Здравствуйте, друзья!","2024-05-23T13:54:12.954014Z"
"Low",867,"4","2024-05-23T13:54:22.263894Z","Anger",737,8.697,"No"," У меня вообще в жопу не упирался.","2024-05-23T13:54:22.263923Z"
"Not_detected",868,"4","2024-05-23T13:54:27.400250Z","Neutral",738,4.167,"No"," Спасибо.","2024-05-23T13:54:27.400287Z"
"Not_detected",869,"4","2024-05-23T13:55:18.463047Z","Neutral",739,50.392,"Yes"," вы с кем там? с Лехой что ли подошли? мы с Лехой приезжали","2024-05-23T13:55:18.463095Z"
"Not_detected",870,"4","2024-05-23T13:55:22.580291Z","Neutral",740,3.545,"No"," Не, вы пишите.","2024-05-23T13:55:22.580317Z"
"Not_detected",871,"4","2024-05-23T13:55:27.293197Z","Neutral",741,4.137,"No"," Пустились. А ну, тоже.","2024-05-23T13:55:27.293230Z"
"",872,"4","2024-05-23T14:03:51.320061Z","Neutral",742,4.067,"No"," Я видел, кто там работает, но не договор.","2024-05-23T14:03:51.320086Z"
"Not_detected",873,"4","2024-05-23T14:03:58.896464Z","Neutral",812,6.768,"No"," Родился после мать.","2024-05-23T14:03:58.896500Z"
"Not_detected",874,"4","2024-05-23T14:04:22.544443Z","Anger",813,22.899,"No"," А ты-то тут при чём к войне, махуя? Пошёл ты, блядь, а! Да потому что ты дурачок, блядь!","2024-05-23T14:04:22.544466Z"
"Not_detected",875,"4","2024-05-23T14:04:28.634236Z","Anger",814,5.496,"No"," Вот ты дебил, вот ты точно дебил. Я бы своих корней вообще не глумился бы.","2024-05-23T14:04:28.634261Z"
"Not_detected",876,"4","2024-05-23T14:04:35.971361Z","{""choices"":[""Sadness"",""Anger""]}",815,6.577,"No"," Назвали меня Татарином. Не умею я тебя, потому что никто нахуя не назвал. Да пошел ты нахуй.","2024-05-23T14:04:35.971396Z"
"Not_detected",877,"4","2024-05-23T14:04:48.461999Z","Anger",816,11.897,"No"," Да я-то нахуй-то пойду-то. Но я-то тебя уважаю, блядь.","2024-05-23T14:04:48.462025Z"
"Not_detected",878,"4","2024-05-23T14:04:55.536558Z","Anger",817,6.534,"No"," А я почему-то, блядь...","2024-05-23T14:04:55.536597Z"
"Not_detected",879,"4","2024-05-23T14:05:01.261181Z","Sadness",818,5.099,"No"," Татарин нахуй, я, я, я это, русский.","2024-05-23T14:05:01.261212Z"
"Not_detected",880,"4","2024-05-23T14:05:14.247433Z","{""choices"":[""Sadness"",""Anger"",""Surprise""]}",819,12.275,"Yes"," Ты нормальный парень. Я нормальный парень. Ну, тоталит. Так я их не знаю, блядь. Почему я их...","2024-05-23T14:05:14.247453Z"
"Not_detected",881,"4","2024-05-23T14:05:22.688038Z","{""choices"":[""Happiness"",""Anger""]}",820,7.911,"Yes"," все пиздонтс короче пиздонтс да это пиздонтс","2024-05-23T14:05:22.688068Z"
"Not_detected",882,"4","2024-05-23T14:12:16.351805Z","Neutral",821,412.481,"No"," Вполне себе, да. Потому что я, вот когда я приехал в деревню...","2024-05-23T14:12:16.351824Z"
"Not_detected",883,"4","2024-05-23T14:12:24.124778Z","{""choices"":[""Sadness"",""Anger""]}",822,7.086,"No"," Мне сказали, да ты тоталь, какой я нахуй тотален, блин.","2024-05-23T14:12:24.124805Z"
"Not_detected",884,"4","2024-05-23T14:12:30.927820Z","Anger",823,6.219,"No"," Вот какой я тотален!","2024-05-23T14:12:30.927845Z"
"Not_detected",885,"4","2024-05-23T14:12:35.898747Z","Anger",824,4.152,"No"," Я с вами жить, нахуй, полдня не жил, нахуй, даже часу, блядь.","2024-05-23T14:12:35.898773Z"
"Not_detected",886,"4","2024-05-23T14:12:41.954459Z","Anger",825,5.279,"No"," Я тотален, блин.","2024-05-23T14:12:41.954494Z"
"Not_detected",887,"4","2024-05-23T14:12:47.207755Z","Anger",826,4.694,"No"," Вы че, ребята, вы ебанулись совсем нах...","2024-05-23T14:12:47.207778Z"
"Not_detected",888,"4","2024-05-23T14:12:54.645572Z","Neutral",827,6.75,"No"," Даже этот Лихачёв хотел сказать.","2024-05-23T14:12:54.645602Z"
"Not_detected",889,"4","2024-05-23T14:13:08.479525Z","{""choices"":[""Sadness"",""Anger""]}",828,9.743,"No"," Татарин, блядь, ну так он меня раз назвал, блядь, при входе, и все, и затоук нахуй сразу.","2024-05-23T14:13:08.479548Z"
"Not_detected",890,"4","2024-05-23T14:13:12.866081Z","Neutral",829,3.6,"No"," а я для вас","2024-05-23T14:13:12.866101Z"
"Not_detected",891,"4","2024-05-23T14:18:43.611018Z","Neutral",830,329.427,"No"," ты вот своих корнестей","2024-05-23T14:18:43.611040Z"
"Not_detected",892,"4","2024-05-23T14:18:57.219058Z","{""choices"":[""Anger"",""Surprise""]}",831,12.863,"No"," Я не стесняюсь. Ты что, таришь? Я их не знаю, блин.","2024-05-23T14:18:57.219085Z"
"Not_detected",893,"4","2024-05-23T14:19:19.899075Z","{""choices"":[""Anger"",""Surprise""]}",832,21.697,"No"," Я их не знаю, меня с ними никто не знакомил, блядь. Нет, татарами.","2024-05-23T14:19:19.899102Z"
"Not_detected",894,"4","2024-05-23T14:19:25.331908Z","Neutral",833,4.772,"No"," Я вот немец.","2024-05-23T14:19:25.331939Z"
"Not_detected",895,"4","2024-05-23T14:19:29.115377Z","Neutral",834,3.187,"No"," Познакомьтесь.","2024-05-23T14:19:29.115399Z"
"Not_detected",896,"4","2024-05-23T14:19:38.229886Z","{""choices"":[""Anger"",""Neutral""]}",835,8.386,"No"," что-нибудь скажи, ебани.","2024-05-23T14:19:38.229916Z"
"Not_detected",897,"4","2024-05-23T14:19:44.709433Z","Neutral",836,5.913,"No"," Вася, Monte, reste!","2024-05-23T14:19:44.709458Z"
"Not_detected",898,"4","2024-05-23T14:19:49.885741Z","Neutral",837,4.496,"No"," Так, это очередная класса заступки.","2024-05-23T14:19:49.885784Z"
"Not_detected",899,"4","2024-05-23T14:19:55.329668Z","Neutral",838,4.547,"No"," Здравствуйте, дом Каус.","2024-05-23T14:19:55.329711Z"
"Not_detected",900,"4","2024-05-23T14:20:00.538845Z","Neutral",839,4.466,"No"," Это вообще-то не еда. Это как вас зовут?","2024-05-23T14:20:00.538866Z"
"Not_detected",901,"4","2024-05-23T14:20:05.183440Z","Neutral",840,4.041,"No"," Дом хал?","2024-05-23T14:20:05.183461Z"
"Not_detected",902,"4","2024-05-23T14:20:09.334553Z","Neutral",841,3.451,"No"," Еготовка","2024-05-23T14:20:09.334589Z"
"Not_detected",903,"4","2024-05-23T14:20:13.308513Z","Neutral",842,3.313,"No"," Ваши слова.","2024-05-23T14:20:13.308534Z"
"Not_detected",904,"4","2024-05-23T14:20:22.147343Z","Neutral",843,8.103,"No"," Да, как его зовут? Ну, ты мне скажи.","2024-05-23T14:20:22.147374Z"
"Not_detected",905,"4","2024-05-23T14:20:26.350990Z","Neutral",844,3.531,"No"," Максим Шамильевич.","2024-05-23T14:20:26.351021Z"
"Not_detected",906,"4","2024-05-23T14:20:38.340101Z","{""choices"":[""Happiness"",""Anger"",""Surprise""]}",845,9.905,"No"," Кучуков. Татарин! Татарин, блин.","2024-05-23T14:20:38.340126Z"
"Not_detected",907,"4","2024-05-23T14:26:31.792514Z","{""choices"":[""Sadness"",""Neutral""]}",846,350.25399999999996,"No"," Если бы кормили... Да дети был бы немец, ты чё пошвартишь, знаешь как?","2024-05-23T14:26:31.792541Z"
"Not_detected",908,"4","2024-05-23T14:26:39.487163Z","Neutral",847,7.073,"No"," Пошварский.","2024-05-23T14:26:39.487188Z"
"Not_detected",909,"4","2024-05-23T14:26:48.296869Z","{""choices"":[""Anger"",""Neutral""]}",848,8.127,"No"," Да, а швабская чё?","2024-05-23T14:26:48.296890Z"
"Not_detected",910,"4","2024-05-23T14:26:54.357678Z","Neutral",849,5.131,"No"," Что такое пошлацкий?","2024-05-23T14:26:54.357711Z"
"Not_detected",911,"4","2024-05-23T14:26:58.747861Z","Neutral",850,3.688,"No"," Ну шмарцкай, да чё.","2024-05-23T14:26:58.747881Z"
"Not_detected",912,"4","2024-05-23T14:27:22.849240Z","Happiness",851,23.455,"No"," Это ты шварил, это как в нашем Баруси, ебашил. Да, мой сладкий.","2024-05-23T14:27:22.849261Z"
"Not_detected",913,"4","2024-05-23T14:27:27.220093Z","Neutral",852,3.728,"No"," Да, возьму.","2024-05-23T14:27:27.220119Z"
"Not_detected",914,"4","2024-05-23T14:28:13.241511Z","Neutral",853,45.498,"No"," Ну вот и отойдет.","2024-05-23T14:28:13.241535Z"
"Not_detected",915,"4","2024-05-23T14:28:17.723316Z","Neutral",854,3.336,"No"," Кто твоя дочь сейчас?","2024-05-23T14:28:17.723336Z"
"Not_detected",916,"4","2024-05-23T14:28:21.875094Z","Neutral",855,3.522,"No"," Татарка.","2024-05-23T14:28:21.875129Z"
"Not_detected",917,"4","2024-05-23T14:28:32.953010Z","{""choices"":[""Happiness"",""Anger"",""Surprise""]}",856,10.125,"Yes"," Ты чё, ебанулся что-ли? Я в шоке, блин. Ну конечно, немка.","2024-05-23T14:28:32.953033Z"
"Not_detected",918,"4","2024-05-23T14:28:47.253622Z","Neutral",857,13.73,"No","15","2024-05-23T14:28:47.253641Z"
"Not_detected",919,"4","2024-05-23T14:28:52.740926Z","Neutral",858,4.774,"No"," Настя, а кто мама твоя по национальности?","2024-05-23T14:28:52.740954Z"
"Not_detected",920,"4","2024-05-23T14:29:06.148626Z","Anger",859,12.835,"No"," Украинка, блядь. Татарка. Ну, гадай своей матери.","2024-05-23T14:29:06.148648Z"
"Not_detected",921,"4","2024-05-23T14:29:16.788582Z","Neutral",860,7.499,"No"," Кто она по национальности твоя мама?","2024-05-23T14:29:16.788605Z"
"Not_detected",922,"4","2024-05-23T14:29:32.657230Z","Anger",861,15.268,"No"," Ты мне хочешь отменить же, блять, вообще. Ну а чё?","2024-05-23T14:29:32.657250Z"
"Not_detected",923,"4","2024-05-23T14:42:30.524033Z","Anger",862,776.871,"No"," Да пошло туда. Да пошло, бля. Ну чего?","2024-05-23T14:42:30.524063Z"
"Not_detected",924,"4","2024-05-23T14:42:36.051086Z","Neutral",863,4.903,"No"," Потому что корни своим детям не придумали.","2024-05-23T14:42:36.051117Z"
"Not_detected",925,"4","2024-05-23T14:47:42.935728Z","{""choices"":[""Sadness"",""Anger""]}",864,305.888,"No"," Не дают, блин. Кто она такая? Кто я такой?","2024-05-23T14:47:42.935748Z"
"Not_detected",926,"4","2024-05-23T14:47:50.689483Z","Anger",865,7.192,"No"," А вы, блядь, что дует?","2024-05-23T14:47:50.689514Z"
"Not_detected",927,"4","2024-05-23T14:47:57.070830Z","{""choices"":[""Sadness"",""Anger"",""Surprise""]}",866,5.523,"No"," Я татарин, блядь.","2024-05-23T14:47:57.070849Z"
"Not_detected",928,"4","2024-05-23T14:48:02.303954Z","Anger",867,4.534,"No"," Я нормальный русский парень, блять, а?","2024-05-23T14:48:02.303983Z"
"Not_detected",929,"4","2024-05-23T14:48:09.457061Z","Neutral",868,6.348,"No"," Я-то нормальный парень.","2024-05-23T14:48:09.457106Z"
"Not_detected",930,"4","2024-05-23T14:52:23.423489Z","Happiness",869,252.518,"No"," Блузки, вот это да!","2024-05-23T14:52:23.423519Z"
"Not_detected",931,"4","2024-05-23T14:52:27.717976Z","Neutral",870,3.701,"No"," Русский парень.","2024-05-23T14:52:27.717999Z"
"Not_detected",932,"4","2024-05-23T14:53:28.449226Z","{""choices"":[""Sadness"",""Anger""]}",871,36.591,"No"," Я бы ничего тебе... Таталин, блядь, русский...","2024-05-23T14:53:28.449253Z"
"Not_detected",933,"4","2024-05-23T14:53:34.296769Z","Neutral",872,4.391,"No"," Нет там её.","2024-05-23T14:53:34.296814Z"
"Not_detected",934,"4","2024-05-23T15:17:06.305747Z","Anger",873,6.778,"No"," Ну кто у вас хоть раз, вот, типа национальности называет? Жень!","2024-05-23T15:17:06.305772Z"
"Not_detected",935,"4","2024-05-23T15:17:25.570229Z","{""choices"":[""Anger"",""Neutral""]}",915,18.44,"Yes"," Я вас не распознала. Чтобы сфотографироваться для распознавания по лицу, скажите фото. Я уже третий-четвертый сфотографировался.","2024-05-23T15:17:25.570251Z"
"Not_detected",936,"4","2024-05-23T15:17:29.307688Z","Neutral",916,3.185,"No"," Вы меня запомните.","2024-05-23T15:17:29.307712Z"
"Not_detected",937,"4","2024-05-23T15:17:33.543178Z","Neutral",917,3.673,"No"," Продолжение следует...","2024-05-23T15:17:33.543220Z"
"Not_detected",938,"4","2024-05-23T15:17:39.642919Z","{""choices"":[""Anger"",""Surprise""]}",918,5.569,"No"," Вы чё, меня домой не пускаете?","2024-05-23T15:17:39.642946Z"
"Not_detected",939,"4","2024-05-23T15:17:43.471899Z","Neutral",919,3.164,"No"," Я вас не распознала.","2024-05-23T15:17:43.471929Z"
"Not_detected",940,"4","2024-05-23T15:17:48.691315Z","Neutral",920,4.492,"No"," Чтобы сфотографироваться для распознавания по лицу, скажите «фото».","2024-05-23T15:17:48.691335Z"
"Not_detected",941,"4","2024-05-23T15:17:53.083729Z","",921,3.679,"No"," Фото я сфотографировался.","2024-05-23T15:17:53.083755Z"
"Not_detected",942,"4","2024-05-23T15:18:14.788679Z","{""choices"":[""Surprise"",""Neutral""]}",922,7.741,""," Вы что мне могли дать? А?","2024-05-23T15:18:14.788698Z"
"Not_detected",943,"4","2024-05-23T15:18:22.059162Z","Neutral",923,5.266,"No"," Пятьдесят седьмая квартира.","2024-05-23T15:18:22.059184Z"
"Not_detected",944,"4","2024-05-23T15:18:27.289706Z","Neutral",924,4.665,"No"," Четко скажите номер своей квартиры.","2024-05-23T15:18:27.289732Z"
"Medium",945,"4","2024-05-23T15:18:33.011047Z","Neutral",925,5.237,"No"," Бесед с мэн квартиры.","2024-05-23T15:18:33.011077Z"
"Medium",946,"4","2024-05-23T15:18:44.126085Z","{""choices"":[""Anger"",""Neutral""]}",926,10.381,"Yes"," Смотри, бля, что у меня не вовна? Уточняю, квартира номер 50. Ответьте, да или нет? 17-й дом, 57-я.","2024-05-23T15:18:44.126107Z"
"Not_detected",947,"4","2024-05-23T15:18:51.743418Z","Neutral",927,7.072,"No"," квартиры","2024-05-23T15:18:51.743445Z"
"Not_detected",948,"4","2024-05-23T15:18:57.495594Z","Neutral",928,5.168,"No"," Ты чё? Ответьте, да?","2024-05-23T15:18:57.495615Z"
"Not_detected",968,"4","2024-05-24T07:26:59.270599Z","Surprise",929,9.925,"No"," Или нет? Да.","2024-05-24T07:26:59.270624Z"
"Not_detected",950,"1","2024-05-24T07:15:30.427177Z","Neutral",930,52.031,"No"," Открой дверь. Станьте напротив домофонной камеры на расстоянии вытянутой руки и посмотрите прямо в нее. Держи. Через 3 секунды я вас сфотографирую.","2024-05-24T07:15:30.427197Z"
"Not_detected",951,"1","2024-05-24T07:15:41.060859Z","Neutral",931,9.108,"No"," Три. Пять.","2024-05-24T07:15:41.060888Z"
"Not_detected",952,"1","2024-05-24T07:15:47.650270Z","Neutral",932,6.038,"No"," До свидания.","2024-05-24T07:15:47.650298Z"
"Not_detected",953,"1","2024-05-24T07:16:52.880134Z","{""choices"":[""Happiness"",""Neutral""]}",933,64.779,"No"," Желаем удачного пользования!","2024-05-24T07:16:52.880154Z"
"Low",954,"1","2024-05-24T07:17:29.602918Z","Neutral",934,36.193,"No"," Пускай меня дамы.","2024-05-24T07:17:29.602938Z"
"Low",955,"1","2024-05-24T07:18:39.291093Z","{""choices"":[""Anger"",""Neutral""]}",935,69.182,"No"," Не хуяйтинь!","2024-05-24T07:18:39.291114Z"
"Not_detected",957,"1","2024-05-24T07:18:51.320991Z","Neutral",937,7.244,"No"," Я вас не распознала.","2024-05-24T07:18:51.321021Z"
"Not_detected",958,"1","2024-05-24T07:19:03.337400Z","Neutral",938,11.457,"No"," Чтобы сфотографироваться для распознавания по лицу,","2024-05-24T07:19:03.337424Z"
"Not_detected",959,"1","2024-05-24T07:20:50.630796Z","Neutral",939,106.737,"No"," Скажите, а что у меня 34-я подпазмаса?","2024-05-24T07:20:50.630816Z"
"Not_detected",960,"1","2024-05-24T07:20:56.377545Z","Neutral",940,4.946,"No"," Я вас не поняла.","2024-05-24T07:20:56.377574Z"
"Not_detected",961,"1","2024-05-24T07:21:18.047808Z","Neutral",941,21.219,"No"," Чтобы сфотографироваться для распознавания поясу, четко скажите «фото».","2024-05-24T07:21:18.047828Z"
"Not_detected",962,"1","2024-05-24T07:21:43.094584Z","Neutral",942,28.128,"No"," Фото есть у меня, 34-м.","2024-05-24T07:21:53.949356Z"
"Not_detected",963,"1","2024-05-24T07:22:02.508553Z","Neutral",943,6.165,"No"," Разовите номер своей квартиры.","2024-05-24T07:22:02.508575Z"
"Not_detected",964,"1","2024-05-24T07:22:47.652629Z","Neutral",944,44.684,"Yes"," Пятьдесят, моя кошка. Уточняю, квартира номер пятьдесят. Ответьте, да или нет. Пятьдесят, да.","2024-05-24T07:22:47.652649Z"
"Not_detected",965,"1","2024-05-24T07:22:55.786226Z","Neutral",945,7.606,"No"," Фото сделано. Чтобы пользоваться умным домофоном...","2024-05-24T07:22:55.786263Z"
"Low",966,"1","2024-05-24T07:23:51.365590Z","{""choices"":[""Anger"",""Neutral""]}",946,55.057,"Yes"," Установите на свой смартфон приложение «Мой умный дом». Пошли вы нахуй все деньги, блядь, бросить. «Мой умный дом».","2024-05-24T07:23:51.365611Z"
"Not_detected",967,"1","2024-05-24T07:23:56.604792Z","Neutral",947,4.776,"No"," До свидания.","2024-05-24T07:23:56.604814Z"
"Not_detected",970,"4","2024-05-24T07:27:16.908497Z","{""choices"":[""Anger"",""Neutral""]}",948,11.51,"Yes"," До свидания, пока, это безда.","2024-05-24T07:27:16.908526Z"
"Not_detected",971,"4","2024-05-24T07:27:21.632969Z","Neutral",949,4.153,"No"," Продолжение следует...","2024-05-24T07:27:21.632996Z"
"Not_detected",972,"4","2024-05-24T07:27:28.783955Z","Anger",950,6.577,"No"," Сучка, блядь, деньги заплатил, да?","2024-05-24T07:27:28.783976Z"
"Not_detected",973,"4","2024-05-24T07:27:36.118938Z","{""choices"":[""Anger"",""Surprise""]}",951,6.697,"No"," Ну что меня не пускает, блять?","2024-05-24T07:27:36.118961Z"
"Not_detected",974,"4","2024-05-24T07:27:54.918023Z","{""choices"":[""Happiness"",""Neutral""]}",1083,18.207,"Yes"," Ты сильный? Да, я сильный. Ты матерый? Да, я матерый. Ты даже не знаешь, что такое сдаваться.","2024-05-24T07:27:54.918042Z"
"Not_detected",975,"4","2024-05-24T07:30:11.524265Z","{""choices"":[""Sadness"",""Surprise""]}",1084,135.892,"No"," Да я не знаю, что такое матерое.","2024-05-24T07:30:11.524285Z"
"Not_detected",976,"4","2024-05-24T07:30:16.127826Z","Happiness",1085,3.912,"No"," Счастья вам!","2024-05-24T07:30:16.127856Z"
"Not_detected",977,"4","2024-05-24T07:30:20.436469Z","Happiness",1086,3.676,"No"," Здоровья!","2024-05-24T07:30:20.436495Z"
"Not_detected",978,"4","2024-05-24T07:30:26.629134Z","Happiness",1087,7.654999999999999,"No"," чтобы было всё тип-топ!","2024-05-24T07:30:31.236459Z"
"Not_detected",979,"4","2024-05-24T07:30:49.985666Z","Neutral",1088,9.471,"No"," Я такая же хуйня!","2024-05-24T07:30:49.985686Z"
"Not_detected",980,"4","2024-05-24T07:31:22.519367Z","Neutral",1089,31.814,"No"," Вячеслав, вы нам можете пообещать, что вы не перестанете пить, а вы будете продолжать пить?","2024-05-24T07:31:22.519395Z"
"Not_detected",981,"4","2024-05-24T07:31:37.011185Z","Neutral",1090,13.855,"No"," Я буду пить по страшному.","2024-05-24T07:31:37.011205Z"
"Not_detected",982,"4","2024-05-24T07:31:55.993583Z","Happiness",1091,18.416,"No"," Точно, вы мне обещаете. Пьянка мне нравится, потому что пьянка это калории, это сила.","2024-05-24T07:31:55.993609Z"
"Not_detected",983,"4","2024-05-24T07:32:01.171775Z","Neutral",1092,4.261,"No"," пить нужно а вот это","2024-05-24T07:32:01.171794Z"
"Not_detected",984,"4","2024-05-24T07:32:05.471391Z","Neutral",1093,3.645,"No"," Я не пью.","2024-05-24T07:32:05.471420Z"
"Not_detected",985,"4","2024-05-24T07:32:11.218211Z","Anger",1094,5.013,"No"," Да хуй вам! Пить надо!","2024-05-24T07:32:11.218254Z"
"Not_detected",986,"4","2024-05-24T07:32:21.266177Z","Happiness",1095,9.299,"No"," Золотые слова! Золотые слова!","2024-05-24T07:32:21.266202Z"
"Not_detected",987,"4","2024-05-24T07:32:25.440616Z","Happiness",1096,3.418,"No"," Здравствуйте!","2024-05-24T07:32:25.440637Z"
"Not_detected",988,"4","2024-05-24T07:32:30.266943Z","Neutral",1097,4.131,"No"," Вопрос можно?","2024-05-24T07:32:30.266981Z"
"Not_detected",989,"4","2024-05-24T07:32:34.986132Z","Neutral",1098,4.084,"No"," А не возьмете меня в свою команду?","2024-05-24T07:32:34.986153Z"
"Not_detected",990,"4","2024-05-24T07:32:47.264072Z","Neutral",1099,11.469,"No"," Команда алкоголиков?","2024-05-24T07:32:47.264093Z"
"Not_detected",991,"4","2024-05-24T07:32:53.692282Z","Neutral",1100,5.795,"No"," Команду алкоголиков.","2024-05-24T07:32:53.692303Z"
"Not_detected",994,"4","2024-05-24T07:38:33.545422Z","Happiness",1101,338.682,"No"," Не вопрос, не сити-паки.","2024-05-24T07:38:33.545444Z"
"Not_detected",995,"4","2024-05-24T07:38:37.820856Z","Neutral",1102,3.459,"No"," Сколько брать?","2024-05-24T07:38:37.820877Z"
"Not_detected",997,"4","2024-05-24T07:38:48.144681Z","Neutral",1103,9.772,"No"," Извини, пожалуйста. Чекуню брать с собой?","2024-05-24T07:38:48.144707Z"
"Not_detected",998,"4","2024-05-24T07:38:54.099601Z","Neutral",1104,5.345,"No"," Ставьте лайки и комментарии.","2024-05-24T07:38:54.099624Z"
"Not_detected",1000,"4","2024-05-24T07:39:02.812583Z","Neutral",1105,8.162,"No"," Скажы, если хотите, продолжим.","2024-05-24T07:39:02.812606Z"
"Not_detected",1011,"4","2024-05-24T07:41:50.876501Z","Neutral",1106,167.298,"No"," Молодой человек.","2024-05-24T07:41:50.876523Z"
"Not_detected",1013,"4","2024-05-24T07:42:01.310081Z","Neutral",1107,9.742,"No"," Про коронавирус слышали что-нибудь?","2024-05-24T07:42:01.310109Z"
"Not_detected",1015,"4","2024-05-24T07:42:05.065625Z","Neutral",1108,3.128,"No"," Слышали.","2024-05-24T07:42:05.065666Z"
"Not_detected",1017,"4","2024-05-24T07:42:14.012532Z","Happiness",1109,7.957,"No"," Только я его не боюсь.","2024-05-24T07:42:14.012566Z"
"Not_detected",1018,"4","2024-05-24T07:42:18.604391Z","Surprise",1110,3.854,"No"," Да ну нахуй.","2024-05-24T07:42:18.604413Z"
"Not_detected",1020,"4","2024-05-24T07:42:24.033021Z","Neutral",1111,4.756,"No"," Грибы ел.","2024-05-24T07:42:24.033044Z"
"Not_detected",1021,"4","2024-05-24T07:42:30.328465Z","Disgust",1112,5.755,"No"," Хуёвые грибы с леса.","2024-05-24T07:42:30.328486Z"
"Not_detected",1023,"4","2024-05-24T07:42:35.621118Z","Surprise",1113,4.653,"No"," А коронавирус?","2024-05-24T07:42:35.621193Z"
"Not_detected",1025,"4","2024-05-24T07:42:47.995960Z","{""choices"":[""Happiness"",""Anger""]}",1114,11.862,"No"," Да какой коронавирус? Я не возьмёт.","2024-05-24T07:42:47.995982Z"
"Not_detected",1027,"4","2024-05-24T07:42:54.149575Z","Happiness",1115,5.519,"No"," У меня ничего не возникло.","2024-05-24T07:42:54.149605Z"
"Not_detected",1029,"4","2024-05-24T07:43:01.212855Z","{""choices"":[""Sadness"",""Neutral""]}",1116,6.394,"No"," Игорь. Если не сдохну.","2024-05-24T07:43:01.212876Z"
